CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex
23887	23895	-0.00999451	0	0.834148	0.842608	1
18037	18038	0	0	0.962053	0.766239	1
20685	20689	-0.00601196	0	0.746146	0.676575	1
12689	12946	0.022995	0	0.869204	0.586042	1
18800	18899	0.0289917	0	0.859854	0.776132	1
20481	29759	-231.019	0	0.928482	0.651839	1
24236	24237	0	0	0.686111	0.655989	1
13199	13369	-0.0350037	0	0.956553	0.825568	1
19289	19316	-0.0240021	0	0.96677	0.8791	1
19289	19315	0	0	0.866648	0.824484	1
12336	12353	0.0200043	0	0.819485	0.73354	1
24588	24904	0	0	0.722998	0.623371	1
3205	3625	-0.0400009	0	0.870263	0.740536	1
11672	25461	-94.993	0	0.836058	0.409203	1
22920	22941	-0.0220032	0	0.971849	0.834724	1
24579	24904	0	0	0.725339	0.636257	1
14139	14152	-0.0100098	0	0.897858	0.783763	1
20938	22589	-15.992	0	0.662857	0.639887	1
8899	9301	-0.00400543	0	0.931372	0.677608	1
23818	27270	-65.97	0	0.869035	0.592636	1
12404	12452	-0.0550079	0	0.884365	0.690964	1
18699	18703	-0.0150146	0	0.907852	0.838989	1
13301	13498	-0.00500488	0	0.927696	0.785639	1
2403	2424	0.0200043	0	0.843592	0.729534	1
17385	17430	0	0	0.842397	0.637744	1
27417	27981	-42.048	0	0.635307	0.456364	1
13262	13764	-0.0460052	0	0.907767	0.678843	1
21744	21762	-0.0250092	0	0.62761	0.502725	1
23976	29977	-211.074	0	0.738428	0.686134	1
29947	30598	-102.07	0	0.647791	0.698397	1
25519	25952	-0.0299988	0	0.657007	0.558597	1
5381	6324	0.00699615	0	0.957589	0.691193	1
29209	29253	-2.07901	0	0.678944	0.528485	1
18675	18881	0.0189972	0	0.941291	0.888518	1
20832	22351	-14.017	0	0.78568	0.633695	1
12751	12915	-0.00201416	0	0.950683	0.804956	1
20832	22357	-14.019	0	0.755864	0.593376	1
27188	27291	-2.01801	0	0.704368	0.655711	1
14070	19451	-16.041	0	0.561411	0.425939	1
30223	30763	-145.127	0	0.72336	0.661582	1
17215	17418	-0.00299072	0	0.86902	0.739478	1
23894	26424	-42.047	0	0.75611	0.427426	1
18827	19104	-0.0120087	0	0.975959	0.818307	1
9069	9506	-0.0100021	0	0.852638	0.586374	1
19290	21926	-24.017	0	0.844371	0.528858	1
2524	2817	-0.0449982	0	0.900893	0.751076	1
30057	30608	-88.049	0	0.857062	0.609124	1
13669	13960	-0.0339966	0	0.905995	0.625917	1
11652	11653	0.0139999	0	0.634562	0.671424	1
26733	26836	-1.994	0	0.771298	0.592673	1
23432	23447	-184.192	0	0.577967	0.497648	1
24230	24231	-0.00500488	0	0.590006	0.627828	1
20679	20681	-0.00900269	0	0.95426	0.947457	1
23792	23796	0	0	0.766861	0.58837	1
23792	23797	0	0	0.59691	0.439576	1
4284	4474	-0.00499725	0	0.893599	0.588415	1
16051	20717	-14.99	0	0.634271	0.527122	1
13297	13381	-0.0130005	0	0.927585	0.766102	1
24442	25410	-14.996	0	0.574671	0.421301	1
18000	18133	0	0	0.982623	0.753766	1
19533	19556	0.00300598	0	0.698625	0.469818	1
4821	5550	-0.0179977	0	0.987674	0.73335	1
15535	15544	-0.0370026	0	0.853196	0.812431	1
27708	28591	-33.973	0	0.656105	0.581959	1
18214	18313	0.0390015	0	0.945224	0.798758	1
16342	16360	0.00100708	0	0.972352	0.822719	1
17830	17975	-0.076004	0	0.972368	0.803919	1
17830	18254	-0.00999451	0	0.971069	0.815943	1
30257	30804	-162.017	0	0.89829	0.856475	1
11693	11695	0	0	0.703273	0.545109	1
14041	14043	0.00700378	0	0.674769	0.665958	1
17953	18092	-0.00300598	0	0.898063	0.814206	1
8754	8800	-0.0149994	0	0.898074	0.699045	1
21937	22039	-0.0159912	0	0.90029	0.787617	1
26124	26125	0.0189972	0	0.739418	0.565562	1
13322	13337	-0.0059967	0	0.964583	0.92419	1
23600	23616	0	0	0.897832	0.758323	1
13322	13338	-0.0169983	0	0.971158	0.916483	1
2065	2076	0	0	0.936642	0.812242	1
17222	17224	0	0	0.898735	0.62048	1
16264	16582	-0.053009	0	0.906816	0.708529	1
15415	15689	0.0209961	0	0.936556	0.77208	1
10217	10277	0.000999451	0	0.982793	0.798847	1
17134	17799	-0.0349884	0	0.946556	0.889147	1
2405	2425	0.00800323	0	0.895568	0.700219	1
2405	2424	0.00800323	0	0.883599	0.689229	1
26805	26810	-0.00698853	0	0.800262	0.725471	1
20233	20522	0.0039978	0	0.92197	0.875178	1
29897	30113	-32.04	0	0.787771	0.67989	1
1670	1701	0	0	0.913143	0.754556	1
12032	12123	-0.00700378	0	0.934177	0.704824	1
29847	30462	-88.08	0	0.745684	0.474294	1
23428	24299	-15.009	0	0.639064	0.407582	1
15445	15497	0.0189972	0	0.976821	0.797268	1
24293	24346	-1.983	0	0.657201	0.619914	1
17024	17028	0	0	0.751476	0.674511	1
25344	29297	-129.047	0	0.730833	0.541059	1
12436	12542	-0.0189972	0	0.72168	0.591469	1
30617	30619	-2.052	0	0.677956	0.551034	1
25531	25642	-0.00100708	0	0.751005	0.547806	1
29362	29486	-7.03302	0	0.653039	0.471385	1
23967	23986	0	0	0.85592	0.517392	1
13324	13664	-0.0280151	0	0.940548	0.820146	1
21772	24156	-26.014	0	0.645807	0.537598	1
27540	27556	-1.008	0	0.704098	0.547419	1
26958	26980	-0.0159912	0	0.561375	0.602016	1
16307	16660	-0.00401306	0	0.95885	0.796706	1
18696	18765	-0.0059967	0	0.827549	0.768126	1
21096	21138	0.0059967	0	0.631149	0.672109	1
22546	25310	-42.009	0	0.804013	0.55148	1
17829	18078	-0.0019989	0	0.945126	0.737348	1
2636	3024	-0.0270004	0	0.79646	0.634872	1
1779	2170	-0.0189972	0	0.893314	0.703169	1
28593	30285	-141.99	0	0.945371	0.57315	1
19970	30373	-309.144	0	0.6847	0.45203	1
13227	13255	-0.0100098	0	0.89649	0.774743	1
13227	13252	-0.0400085	0	0.751324	0.601012	1
8779	9404	0.0159988	0	0.869218	0.780055	1
15814	15845	-0.0059967	0	0.976907	0.831478	1
18217	18638	-0.098999	0	0.98555	0.817252	1
874	878	-0.0310059	0	0.93841	0.695568	1
17954	18172	-0.0309906	0	0.941167	0.784599	1
27713	29396	-86.083	0	0.623441	0.522049	1
874	875	0	0	0.721385	0.566984	1
20834	24301	-41.998	0	0.55098	0.414136	1
23567	23606	-0.0379944	0	0.755631	0.682097	1
26427	26464	-0.278	0	0.559925	0.623286	1
29847	30207	-44.052	0	0.789405	0.603632	1
13551	13570	-0.0059967	0	0.889053	0.776316	1
25418	30309	-229.166	0	0.706562	0.60196	1
20686	20718	-0.0249939	0	0.803303	0.686545	1
21064	21083	-0.00999451	0	0.802941	0.723634	1
14307	15221	-0.0179901	0	0.822556	0.693913	1
15683	16167	-0.0589905	0	0.852479	0.692605	1
19301	19333	0.0329895	0	0.891048	0.677579	1
18004	18093	0.0379944	0	0.938924	0.794386	1
23857	23870	-0.0119934	0	0.6292	0.671048	1
18741	21050	-14.998	0	0.671886	0.513554	1
28761	30441	-158.06	0	0.579585	0.514543	1
15444	15522	-0.00900269	0	0.947913	0.781871	1
15444	15521	-0.00498962	0	0.940926	0.794774	1
18997	19064	-0.0140076	0	0.970491	0.784541	1
16413	16468	0.0180054	0	0.9506	0.709807	1
793	809	0.0149994	0	0.935852	0.746181	1
2683	2758	0.00800323	0	0.927414	0.781082	1
2565	2793	0	0	0.937052	0.823815	1
25347	26476	-15.011	0	0.675086	0.540742	1
17849	18304	0	0	0.884703	0.66026	1
12348	12351	0	0	0.806354	0.585519	1
18005	18518	-0.0460052	0	0.962376	0.838243	1
28457	28474	-1.035	0	0.674722	0.476061	1
2392	2452	-1.017	0	0.753075	0.462302	1
24368	27480	-59.036	0	0.609455	0.412202	1
13483	13583	0.0310059	0	0.974904	0.837896	1
4978	6545	-0.0200043	0	0.867321	0.599903	1
21064	21073	-0.00898743	0	0.763741	0.73268	1
15420	15556	-0.0169983	0	0.923744	0.784844	1
15078	27080	-114.103	0	0.883555	0.441384	1
1412	1477	-0.00299835	0	0.855854	0.7177	1
1565	1701	0	0	0.932818	0.761656	1
13220	13839	-0.0540009	0	0.896989	0.7962	1
15409	15432	-0.0299988	0	0.958651	0.840924	1
11257	11258	-0.0320053	0	0.718572	0.553328	1
15409	15436	0.00201416	0	0.97906	0.884477	1
29815	30726	-174.145	0	0.6817	0.446396	1
25343	28564	-84.074	0	0.567751	0.466378	1
26679	28421	-55.044	0	0.60864	0.428698	1
23337	24978	-26.011	0	0.551276	0.531554	1
10344	10352	0	0	0.92998	0.731173	1
29279	29690	-31.986	0	0.629622	0.569864	1
11798	11851	-0.0159912	0	0.891544	0.617609	1
2914	27599	-162.09	0	0.741944	0.424544	1
16273	16347	-0.00698853	0	0.961444	0.836268	1
18277	18481	-0.0600128	0	0.935577	0.734734	1
21939	22158	-0.0249939	0	0.917561	0.818718	1
22929	22984	0.00900269	0	0.97428	0.875426	1
25418	29878	-172.022	0	0.721488	0.568423	1
18853	18856	0.026001	0	0.908314	0.836091	1
18682	19064	-0.0200043	0	0.951503	0.741412	1
18682	19067	-0.00300598	0	0.956679	0.787919	1
12343	12407	-0.0299988	0	0.922814	0.738445	1
27905	28975	-49.041	0	0.713215	0.542524	1
13196	13312	-0.0249939	0	0.856047	0.725259	1
29295	30288	-98.043	0	0.730529	0.569031	1
16271	16381	-0.0059967	0	0.945656	0.790164	1
26107	26145	-0.0019989	0	0.901747	0.596912	1
13483	13769	-0.0189972	0	0.907144	0.770984	1
28814	29030	-13.996	0	0.721588	0.564468	1
23053	23219	-0.0220032	0	0.650479	0.647582	1
4841	5381	0.00299835	0	0.993377	0.828956	1
13282	13311	-0.0100098	0	0.845716	0.774133	1
3144	3625	-0.0400009	0	0.933852	0.739339	1
904	10263	-28.98	0	0.904722	0.677409	1
26810	28493	-55.052	0	0.797449	0.621149	1
10085	17182	-28.013	0	0.708046	0.566766	1
15463	15497	0.0319977	0	0.948871	0.774947	1
15488	15673	0.0179901	0	0.984732	0.952009	1
16295	16510	-0.00698853	0	0.952629	0.844079	1
12407	13892	-1.166	0	0.877793	0.6528	1
25623	25637	0	0	0.73573	0.579815	1
13182	13191	0.0039978	0	0.859369	0.716182	1
13239	13757	-0.0540009	0	0.870034	0.766533	1
4268	4455	-0.0019989	0	0.855981	0.757631	1
28688	28690	0.00100708	0	0.849477	0.955051	1
4822	4981	-0.0259933	0	0.792465	0.459422	1
4268	4328	-0.0019989	0	0.942579	0.852031	1
19980	20187	-0.0350037	0	0.908365	0.773149	1
10163	10283	-0.0249939	0	0.860682	0.69525	1
29654	29962	-28.034	0	0.727913	0.634814	1
27603	30351	-190.047	0	0.945074	0.483587	1
11768	12298	-0.0399933	0	0.878721	0.782343	1
14120	18729	-13.995	0	0.596819	0.422179	1
26275	27766	-43.99	0	0.83642	0.433143	1
25080	25171	-0.99501	0	0.791072	0.707202	1
20836	21545	-9.981	0	0.66909	0.477936	1
23818	26042	-35.96	0	0.899479	0.682527	1
23538	23539	0.00498962	0	0.840443	0.821621	1
17138	17316	-0.00700378	0	0.879743	0.715333	1
11264	11266	0.00600433	0	0.954522	0.854451	1
13480	13665	-0.0160065	0	0.883362	0.734837	1
18671	18724	-0.0420074	0	0.792567	0.763109	1
22428	22429	0.00999451	0	0.84327	0.811428	1
20923	20925	-0.00799561	0	0.812021	0.718959	1
30396	30489	-15.994	0	0.619709	0.414603	1
28422	28975	-31.025	0	0.714524	0.588654	1
12550	24990	-81.058	0	0.766165	0.469867	1
27766	29321	-78.006	0	0.921992	0.516425	1
21261	22680	-14.004	0	0.587966	0.411305	1
18143	18248	0	0	0.981706	0.810417	1
15537	15539	-0.00999451	0	0.984806	0.925143	1
15467	15471	0.026001	0	0.956631	0.822791	1
14057	22783	-46.025	0	0.640123	0.532519	1
13269	13425	0.000991821	0	0.853168	0.513875	1
20681	23294	-28.02	0	0.62418	0.563992	1
15476	15797	-0.0149994	0	0.937059	0.708655	1
29404	30811	-253.13	0	0.708466	0.564759	1
2550	3208	-0.110001	0	0.905263	0.683778	1
22508	22509	0.0690002	0	0.720949	0.657091	1
4798	4811	0.00699615	0	0.712888	0.618328	1
25525	25949	-0.0140076	0	0.594616	0.541259	1
15478	15651	-0.0170135	0	0.962743	0.779408	1
15282	16231	-2.98799	0	0.82847	0.668636	1
1450	1737	-0.0100021	0	0.809933	0.77031	1
30056	30277	-28.024	0	0.823884	0.623395	1
761	1438	-15.996	0	0.912847	0.691412	1
27314	30203	-176.037	0	0.6893	0.530172	1
28936	29944	-75.026	0	0.623551	0.448392	1
16215	23376	-44.013	0	0.582809	0.473091	1
26647	26981	-8.03	0	0.856375	0.578839	1
26938	28566	-56.06	0	0.709218	0.638076	1
21579	21720	0.00900269	0	0.72041	0.669429	1
8761	8835	0.00600433	0	0.936454	0.861341	1
24590	24660	0	0	0.853919	0.665984	1
24393	26818	-43.03	0	0.64147	0.445001	1
15354	27405	-120.035	0	0.583762	0.415383	1
24590	24669	0	0	0.872171	0.623186	1
1558	2076	0.000999451	0	0.966627	0.829705	1
11719	11844	-0.0149994	0	0.856664	0.663615	1
28542	28789	-14.02	0	0.878079	0.667145	1
30381	30472	-16.031	0	0.719935	0.666565	1
14063	27552	-132.035	0	0.760516	0.592844	1
17851	18089	0	0	0.97172	0.715064	1
37	10992	-41.009	0	0.784494	0.708951	1
35	10992	-42.011	0	0.841935	0.708951	1
26078	26079	-0.0140076	0	0.596322	0.576381	1
2454	11056	-18.951	0	0.927468	0.74041	1
18766	18815	-0.00900269	0	0.928208	0.929991	1
11719	25085	-84.027	0	0.572786	0.401343	1
26975	27495	-14.019	0	0.882192	0.730997	1
28409	30427	-176.031	0	0.950074	0.881895	1
1478	1486	-0.00499725	0	0.936136	0.801797	1
21853	21875	-0.0270081	0	0.886044	0.708728	1
739	1380	-14.019	0	0.83363	0.469672	1
17993	18230	0	0	0.962098	0.7025	1
17135	17141	-0.00898743	0	0.900842	0.697301	1
21853	21873	0	0	0.889427	0.651297	1
21049	24538	-45.036	0	0.613871	0.568717	1
21720	23336	-14.02	0	0.565598	0.50151	1
21720	23331	-14.033	0	0.550733	0.482062	1
24301	25318	-17.054	0	0.638319	0.446566	1
27366	28736	-55.96	0	0.869615	0.45133	1
21720	23332	-14.018	0	0.652862	0.642437	1
11746	11816	-0.0219879	0	0.819457	0.598508	1
20008	20233	-0.026001	0	0.924382	0.836707	1
16276	16468	-0.0180054	0	0.94441	0.791082	1
14349	14835	-0.019989	0	0.739617	0.46107	1
8952	9280	0.00299835	0	0.972873	0.785428	1
28801	29212	-26.044	0	0.75817	0.635087	1
26998	28807	-68.068	0	0.65412	0.547893	1
17138	17150	0.0019989	0	0.902953	0.871643	1
12358	12381	0	0	0.875088	0.68606	1
13206	13459	-0.0240021	0	0.871118	0.692257	1
17850	17876	0.0490112	0	0.799998	0.710385	1
21955	22286	-0.0329895	0	0.866456	0.798747	1
2520	4123	-2.003	0	0.741481	0.617896	1
21790	21794	0.00100708	0	0.734925	0.647092	1
26937	28218	-42.01	0	0.762132	0.508908	1
905	910	0.0179977	0	0.926222	0.670997	1
25317	26157	-9.99399	0	0.919572	0.522008	1
18688	18734	-0.0120087	0	0.852814	0.827733	1
12351	12362	0	0	0.792324	0.574139	1
1621	10222	-18.009	0	0.717906	0.488058	1
20823	20826	-0.00900269	0	0.978583	0.939904	1
20823	20825	0.00900269	0	0.751616	0.771116	1
20823	20824	-0.0039978	0	0.985901	0.95179	1
1475	14074	-31.991	0	0.689981	0.418525	1
896	24404	-115.105	0	0.800928	0.467792	1
12349	12465	-0.0570068	0	0.925853	0.735847	1
12349	12460	-0.0599976	0	0.902179	0.821835	1
22372	24326	-28.04	0	0.744937	0.497245	1
19437	19488	-1.005	0	0.614551	0.517214	1
1413	1414	-0.0039978	0	0.961308	0.852122	1
25450	27188	-32.028	0	0.554367	0.505335	1
11735	12298	-0.0379944	0	0.81573	0.619576	1
11266	11374	-0.0149994	0	0.8645	0.655574	1
20810	28239	-132.041	0	0.60964	0.434232	1
11258	11335	-0.00999451	0	0.900812	0.723438	1
15486	16109	-0.0299988	0	0.9455	0.856559	1
19028	19064	-0.00500488	0	0.911778	0.730195	1
19028	19067	0.0119934	0	0.941079	0.743295	1
17141	17522	-0.00601196	0	0.897606	0.755314	1
13562	13681	0.00999451	0	0.967739	0.907288	1
11964	12067	0.0019989	0	0.88074	0.763192	1
22978	23010	-0.00201416	0	0.811572	0.578604	1
13298	13555	-0.0130005	0	0.871443	0.756993	1
22510	23589	-13.037	0	0.691162	0.507227	1
14307	15293	-0.991989	0	0.820889	0.564498	1
10158	25497	-105.086	0	0.868566	0.697814	1
23541	23555	-0.0189972	0	0.599011	0.556704	1
4261	25478	-112.208	0	0.765162	0.462866	1
12347	12658	-0.0690002	0	0.891961	0.763067	1
14100	14187	-0.0140076	0	0.790673	0.651051	1
19238	19292	-0.0460052	0	0.968073	0.878161	1
19238	19293	-0.00900269	0	0.949988	0.870972	1
19238	19294	-0.0429993	0	0.907999	0.785451	1
17925	18443	-0.0620117	0	0.953811	0.695636	1
23363	23371	0.000991821	0	0.629606	0.709379	1
28723	29307	-36.036	0	0.761312	0.642186	1
10158	17112	-26.015	0	0.900594	0.791095	1
22893	22918	-0.0019989	0	0.970812	0.874375	1
22893	22919	0.0209961	0	0.967338	0.824089	1
25356	27277	-36.952	0	0.651287	0.403956	1
16273	16643	-0.00900269	0	0.961383	0.817519	1
30175	30675	-104.047	0	0.856382	0.620051	1
24355	24434	-1.993	0	0.889546	0.594431	1
27942	30107	-147.046	0	0.667177	0.425608	1
27918	29979	-127.084	0	0.62307	0.632294	1
16231	21446	-25.992	0	0.717282	0.552459	1
27559	30340	-190.066	0	0.862272	0.799885	1
26067	27062	-24.012	0	0.832652	0.417577	1
13198	13786	-0.0740051	0	0.946542	0.817468	1
20786	24409	-46.048	0	0.593461	0.404884	1
29076	30867	-345.182	0	0.835315	0.716311	1
2673	2744	-0.0039978	0	0.964405	0.846873	1
17990	18520	-0.0529938	0	0.856441	0.809025	1
895	4773	-23.978	0	0.821841	0.512229	1
18675	18695	0.0189972	0	0.898948	0.876196	1
12706	12846	0.0109863	0	0.967427	0.810896	1
12706	12849	-0.00601196	0	0.898873	0.748681	1
24360	28778	-113.058	0	0.777397	0.605593	1
27114	27190	-2.01201	0	0.593717	0.607314	1
23879	25331	-28.025	0	0.63084	0.483985	1
24919	24922	0.00300598	0	0.582377	0.467401	1
11011	17128	-24.02	0	0.719314	0.525082	1
13303	13596	-0.00601196	0	0.954272	0.868421	1
30809	30853	-44.026	0	0.979362	0.777564	1
27391	27740	-13.986	0	0.759505	0.585297	1
18700	18971	0.0119934	0	0.897478	0.841627	1
17128	17130	0.0019989	0	0.81985	0.782405	1
26155	27804	-46.034	0	0.734347	0.548703	1
2794	2825	0.0159988	0	0.866848	0.660882	1
13171	13548	-0.0480042	0	0.923207	0.847951	1
23077	23092	0.0019989	0	0.822364	0.617857	1
789	8155	-28.022	0	0.718796	0.466427	1
26745	28749	-70.041	0	0.598511	0.410917	1
27016	28910	-73.09	0	0.943247	0.484725	1
11727	16750	-13	0	0.744552	0.571382	1
11003	27013	-129.112	0	0.845068	0.467531	1
27541	27548	-0.00601196	0	0.858594	0.569487	1
17215	17333	0	0	0.893621	0.770395	1
30102	30659	-102.02	0	0.957678	0.729144	1
24873	24915	-0.479996	0	0.719987	0.598948	1
15484	15503	0.0159912	0	0.93991	0.832957	1
12735	12916	0	0	0.861912	0.788992	1
1121	1127	-0.0139999	0	0.912218	0.589911	1
25319	27672	-51.016	0	0.833116	0.489663	1
1416	1802	-0.00700378	0	0.960201	0.849936	1
23805	23815	-0.0659943	0	0.62444	0.665257	1
28035	28721	-28.035	0	0.666456	0.557674	1
10201	10641	0.0210037	0	0.790631	0.651123	1
8801	9506	-0.0100021	0	0.860053	0.491346	1
20231	24093	-42.027	0	0.720102	0.513317	1
1036	1038	-0.0160065	0	0.813145	0.582196	1
27443	27914	-16.997	0	0.791468	0.458672	1
12569	12728	-0.0299988	0	0.836134	0.727996	1
30293	30675	-88.051	0	0.96766	0.823329	1
27541	27547	-0.00601196	0	0.872005	0.649629	1
28042	28526	-18.014	0	0.738465	0.678463	1
12446	12613	-0.0149994	0	0.979813	0.818999	1
1743	2170	0.0019989	0	0.985528	0.846861	1
10290	10854	-0.0220032	0	0.823721	0.684468	1
24281	24287	0	0	0.698647	0.626512	1
23374	23383	0.0140076	0	0.850467	0.807661	1
24580	24590	0	0	0.779313	0.597056	1
28972	29189	-14.008	0	0.737262	0.433662	1
8773	9172	-0.0019989	0	0.924829	0.744274	1
12367	12382	0	0	0.670581	0.531221	1
11051	19475	-27.983	0	0.586779	0.409775	1
13168	13429	-0.0299988	0	0.924091	0.870933	1
19272	19346	-0.0550079	0	0.937056	0.853844	1
13478	13547	-0.00801086	0	0.96876	0.809483	1
13203	13485	-0.00900269	0	0.934146	0.861143	1
4139	14271	-27.993	0	0.793716	0.435207	1
2972	3499	-0.00299835	0	0.985059	0.844742	1
27047	27839	-24.134	0	0.79929	0.721362	1
12339	12474	-0.0410004	0	0.864481	0.743233	1
4822	7472	-0.0449982	0	0.790187	0.523146	1
2756	3208	0	0	0.913089	0.714149	1
22039	22140	-0.0130005	0	0.905322	0.685604	1
29212	29579	-26.056	0	0.792382	0.658584	1
20158	20474	-0.000991821	0	0.91371	0.668863	1
11730	11914	-0.00999451	0	0.84636	0.676951	1
28678	30800	-293.169	0	0.742519	0.567436	1
10097	10102	-0.0100021	0	0.675164	0.572722	1
20756	22572	-19.998	0	0.622476	0.465029	1
10097	10106	-0.0100021	0	0.848489	0.681892	1
13191	13377	-0.0540009	0	0.890973	0.753685	1
21944	22055	-0.0390015	0	0.885828	0.834311	1
30706	30867	-129.083	0	0.575357	0.632557	1
2686	2764	0.0039978	0	0.932878	0.659301	1
30366	30828	-162.09	0	0.661492	0.456781	1
29050	30489	-149.989	0	0.557154	0.484936	1
28990	29664	-47.998	0	0.661603	0.618812	1
26416	29297	-115.03	0	0.768364	0.518868	1
4847	8155	-0.0699997	0	0.870478	0.597364	1
28371	28373	-0.00100708	0	0.652592	0.602415	1
17833	17930	-0.0279999	0	0.978944	0.770354	1
26624	26634	-0.00898743	0	0.582264	0.600261	1
20684	20713	-0.0150146	0	0.716223	0.770629	1
28763	28807	-2.02399	0	0.623774	0.591815	1
24611	24697	0	0	0.946384	0.738213	1
25505	25513	0.0250092	0	0.897117	0.769019	1
1558	1613	0.000999451	0	0.962502	0.796033	1
16271	16312	-0.00700378	0	0.922295	0.78032	1
24228	28203	-90.035	0	0.83391	0.541133	1
27977	28681	-30.015	0	0.76921	0.576434	1
8754	9552	-0.0100021	0	0.932664	0.788121	1
22520	22607	-1.032	0	0.602924	0.489072	1
2825	2972	-0.00300598	0	0.972388	0.80958	1
20740	30253	-286.074	0	0.969973	0.63572	1
28995	29266	-17.048	0	0.968587	0.874106	1
1122	4796	-17.037	0	0.624651	0.625349	1
22886	22888	0.0270081	0	0.606388	0.470882	1
20187	20233	-0.00999451	0	0.782011	0.566447	1
20740	30554	-332.062	0	0.969426	0.621948	1
21098	21131	-0.00601196	0	0.576289	0.594257	1
22886	22887	0.00900269	0	0.622672	0.518337	1
2456	20654	-51.968	0	0.683177	0.45889	1
22029	22032	0.000991821	0	0.940926	0.792525	1
12343	12346	0.0140076	0	0.787437	0.634451	1
22029	22030	0.0059967	0	0.877946	0.738092	1
16312	16485	0	0	0.900486	0.649313	1
27061	30669	-281.074	0	0.752493	0.674418	1
29440	29817	-26.024	0	0.797197	0.596437	1
23967	23997	-0.0019989	0	0.854986	0.476435	1
22029	22038	-0.0130005	0	0.898684	0.745273	1
13333	13707	-0.0630035	0	0.800342	0.658098	1
13551	13583	0.0169983	0	0.978388	0.895296	1
19250	19285	-0.0110016	0	0.900902	0.601953	1
24640	24697	0	0	0.942573	0.729546	1
10155	14068	-14.008	0	0.746898	0.573779	1
2432	2437	-0.000999451	0	0.94595	0.82004	1
27007	27514	-14.016	0	0.727112	0.435957	1
29979	30763	-177.142	0	0.890764	0.826716	1
20134	29759	-231.012	0	0.918901	0.628523	1
2403	2425	0.0200043	0	0.868425	0.802487	1
4772	4780	-0.0149994	0	0.656017	0.609312	1
22779	26293	-52.027	0	0.565734	0.436883	1
10178	10454	0	0	0.960864	0.893526	1
17165	17339	-0.0149994	0	0.934796	0.811841	1
1478	1902	-0.00999451	0	0.967085	0.836335	1
25621	25642	0	0	0.745572	0.61162	1
23256	23282	-0.0399933	0	0.649927	0.412755	1
15501	15651	0.0149994	0	0.95584	0.817249	1
21078	21159	0	0	0.693858	0.494111	1
29029	29981	-75.15	0	0.913306	0.48224	1
28569	30218	-132.064	0	0.835293	0.540123	1
20410	20473	0	0	0.952806	0.715473	1
19258	19287	-0.0179901	0	0.896258	0.697522	1
1313	1324	-0.0550003	0	0.696141	0.441619	1
21456	27967	-113.051	0	0.813662	0.718593	1
22527	22576	-0.987015	0	0.580479	0.607661	1
2977	3068	0	0	0.852201	0.626764	1
18724	18949	0	0	0.864779	0.770179	1
20637	27839	-121.107	0	0.602827	0.422725	1
29823	30805	-219.053	0	0.909633	0.808021	1
1419	1902	-0.0219955	0	0.959355	0.760518	1
28423	29124	-40.954	0	0.56831	0.46816	1
28794	30612	-190.03	0	0.613935	0.512236	1
17314	17523	0	0	0.909608	0.721142	1
9379	10263	-2.986	0	0.870622	0.543239	1
21099	21124	-0.00299072	0	0.796743	0.788282	1
22450	22589	-1.979	0	0.62347	0.557477	1
17879	17945	0	0	0.981868	0.763487	1
1530	1818	0	0	0.868479	0.629201	1
21138	21158	-0.0390015	0	0.620359	0.614046	1
28111	28415	-9.95801	0	0.665013	0.509186	1
30327	30617	-56.062	0	0.643498	0.581456	1
26271	26280	-0.380997	0	0.71401	0.502732	1
2685	2709	0.00799561	0	0.93101	0.688338	1
20233	20535	0.0039978	0	0.888841	0.82123	1
29285	29289	-0.0360107	0	0.844659	0.735498	1
2431	2434	-0.0199966	0	0.92032	0.723359	1
8786	9775	-0.0310059	0	0.852796	0.668784	1
